auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length,mouse_id,response_window,task,stage,session_duration,user_id,LDT_mode,blank_screen_timeout,stim_duration,blank_duration_range,prechange_minimum,stimulus_distribution,stimulus,distribution_mean,computer_name,behavior_session_uuid,startdatetime,date,year,month,day,hour,dayofweek,number_of_rewards,rig_id,trial_type,lick_frames,reward_licks,reward_lick_count,reward_lick_latency,reward_rate,response,color
,1.0,3280.0,im062,im062,90.0,125.52009568922222,7,0.039,0.0,1.0,im063,im063,90.0,[129.1564290910028],False,3.6363334017805755,[],MISS,[],[],0.0,True,3.179041549383342,3179,121.63355502439663,3379,129.27319534588605,7.639843977056444,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[3376],[],0,,0.0,0.0,#ccb974
,1.0,3460.0,im085,im085,90.0,132.3590716761537,8,0.046,0.0,1.0,im062,im062,90.0,"[132.72604391211644, 132.85949550475925, 133.1764239142649, 133.2764980965294, 133.39331630757079, 133.52674416732043]",False,0.3669722359627485,[],HIT,[3469],[132.72604391],0.007,True,2.663720425268423,3379,129.27319534588605,3599,137.66345649631694,8.390370515640825,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[3469, 3473, 3481, 3483, 3486, 3490]",[0.13345159 0.45038    0.55045418 0.6672724  0.80070026],5,0.13345159264281392,0.0,1.0,#55a868
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[139.69846539804712, 139.86523057846352]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.76813521433894,3599,137.66345649631694,3660,139.98203082941473,2.31848004180938,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[3652, 3657]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[141.51663674926385, 141.6667621335946]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.768146760410559,3660,139.98203082941473,3720,142.28393265325576,2.302020168863237,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[3700, 3703]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[145.77014131145552, 145.9035823205486]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.768144194616866,3720,142.28393265325576,3820,146.12044135900214,3.8363986993208528,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[3810, 3814]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[147.23802416119725, 147.40483071422204]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.768050545009714,3820,146.12044135900214,3860,147.65505144791678,1.5350122693926096,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[3848, 3853]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,[150.3906197133474],False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.768146439569932,3860,147.65505144791678,3940,150.70755421649665,3.0520066181197762,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[3931],[],0,,0.0,0.0,lightgray
False,1.0,4101.0,im085,im085,90.0,156.895962709561,8,0.046,0.0,1.0,im085,im085,90.0,[],False,,[],CR,[],[],0.0,False,5.768094804252428,3940,150.70755421649665,4160,159.13116936571896,8.423472108785063,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,[160.332177573815],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.615049349883435,4160,159.13116936571896,4200,160.6491050212644,1.518075168132782,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[4191],[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[161.80004118010402, 161.96684645023197]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.615047746145962,4200,160.6491050212644,4240,162.18368945317343,1.5346915512345731,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[4229, 4234]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,[167.45470327697694],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.6150451803522685,4240,162.18368945317343,4380,167.53812355129048,5.354709915816784,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[4378],[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,[170.97428389359266],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.615043897455422,4380,167.53812355129048,4480,171.35793633572757,3.8197242659516633,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[4469],[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,"[171.45801853574812, 171.64150144625455]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.615043897455422,4480,171.35793633572757,4500,172.12524699280038,0.7675762115977705,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[4482, 4486]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,[173.30954388482496],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.615044859511642,4500,172.12524699280038,4540,173.65983783872798,1.5339904623106122,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[4530],[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,[174.81077977083623],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.3281038668431506,4540,173.65983783872798,4580,175.19443125044927,1.5347284339368343,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[4569],[],0,,0.0,0.0,lightgray
,1.0,,,,,,8,0.046,0.0,1.0,,,90.0,[177.2294420762919],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.328102263105677,4580,175.19443125044927,4640,177.47965479223058,2.2852148823440075,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[4633],[],0,,0.0,0.0,lightgray
,1.0,4741.0,im069,im069,90.0,181.34951813798398,9,0.053,0.0,1.0,im085,im085,90.0,"[181.6497798115015, 181.84993715537712, 181.9833695050329, 182.11681853188202, 182.21690041106194, 182.35034494800493, 182.83407285483554]",False,0.3002616735175252,[],HIT,[4748],[181.64977981],0.007,True,3.3280987352557645,4640,177.47965479223058,4800,183.6013754941523,6.1217248709872365,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[4748, 4754, 4758, 4761, 4763, 4766, 4780]",[0.20015734 0.33358969 0.46703872 0.5671206  0.70056514 1.18429304],6,0.2001573438756168,0.0,1.0,#55a868
,1.0,4921.0,im065,im065,90.0,188.25522328866646,9,0.053,0.0,1.0,im069,im069,90.0,[],False,,[],MISS,[],[],0.0,True,4.508018115133893,4800,183.6013754941523,5020,192.02499737823382,8.42363920295611,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,5141.0,im063,im063,90.0,196.67884164489806,9,0.053,0.0,1.0,im065,im065,90.0,[198.46364456554875],False,1.7848029206506908,[],MISS,[],[],0.0,True,4.508012021490288,5020,192.02499737823382,5200,198.9140159082599,6.889067920856178,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[5187],[],0,,0.0,0.0,#ccb974
,1.0,5281.0,im061,im061,90.0,202.01658527413383,10,0.06,0.0,1.0,im063,im063,90.0,"[202.31682513887063, 202.516987293493, 202.61707238014787, 202.73383671045303, 203.11748241772875]",False,0.3002398647367954,[],HIT,[5288],[202.31682514],0.007,True,2.913735818491091,5200,198.9140159082599,5320,203.50113518023863,4.586708432529122,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[5288, 5294, 5297, 5300, 5309]",[0.20016215 0.30024724 0.41701157 0.80065728],4,0.20016215462237597,0.0,1.0,#55a868
False,1.0,5421.0,im061,im061,90.0,207.38768033543602,10,0.06,0.0,1.0,im061,im061,90.0,[],False,,[],CR,[],[],0.0,False,3.8039229035623237,5320,203.50113518023863,5540,211.9414424020797,8.440523706376553,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,5641.0,im077,im077,90.0,215.8279782566242,10,0.06,0.0,1.0,im061,im061,90.0,[],False,,[],MISS,[],[],0.0,True,3.8039187344968184,5540,211.9414424020797,5760,220.36506749363616,8.423924000002444,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,5881.0,im066,im066,90.0,224.98556770430878,11,0.067,0.0,1.0,im077,im077,90.0,"[225.41922837262973, 225.70279636979103, 225.85288551310077, 225.953012292739, 226.0197225343436, 226.15316771250218, 226.28661192860454, 226.4701092718169]",False,0.43366066832095385,[],HIT,[5892],[225.41922837],0.007,True,3.8039161687031253,5760,220.36506749363616,5980,228.7553170984611,8.390222023241222,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[5892, 5900, 5903, 5905, 5907, 5911, 5915, 5920]","[0.283568   0.43365714 0.53378392 0.60049416 0.73393934 0.86738356
 1.0508809 ]",7,0.283567997161299,0.0,1.0,#55a868
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,"[231.37414989760146, 231.540961261373, 231.7077617207542]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.841795056215801,5980,228.7553170984611,6060,231.82452444778755,3.068781757261604,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[6047, 6052, 6057]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,11,0.067,0.0,1.0,,,90.0,[232.2748880935833],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.8417937728532934,6060,231.82452444778755,6080,232.5918206726201,0.7676403550431132,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[6071],[],0,,0.0,0.0,lightgray
,1.0,6161.0,im065,im065,90.0,235.71106350934133,12,0.07400000000000001,0.0,1.0,im066,im066,90.0,"[236.04467180464417, 236.1447556084022, 236.2781943725422, 236.37827817583457, 236.52840548474342, 236.62849057093263, 236.76192933507264, 236.89537515491247, 237.02881584316492]",False,0.3336082953028381,[],HIT,[6169],[236.0446718],0.007,True,2.8417899241627538,6080,232.5918206726201,6300,240.99876267137006,8.406661370303482,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[6169, 6172, 6176, 6179, 6182, 6184, 6188, 6192, 6196]","[0.1000838  0.23352257 0.33360637 0.48373368 0.58381877 0.71725753
 0.85070335 0.98414404]",8,0.10008380375802517,0.0,1.0,#55a868
,1.0,,,,,,12,0.07400000000000001,0.0,1.0,,,90.0,[242.8502880204469],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,7.0225876962640825,6300,240.99876267137006,6360,243.30066417437047,2.3024104819633067,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[6347],[],0,,0.0,0.0,lightgray
,1.0,6561.0,im085,im085,90.0,251.0070250001736,13,0.08100000000000002,0.0,1.0,im065,im065,90.0,"[251.4073538002558, 251.54080026131123, 251.64088149927557, 251.77432860154659, 251.99116871785372, 252.12461357517168, 252.25805426342413]",False,0.4003288000822067,[],HIT,[6571],[251.4073538],0.007,True,7.02258320635795,6360,243.30066417437047,6620,253.2422034330666,9.941778514534235,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[6571, 6575, 6578, 6581, 6586, 6590, 6594]",[0.13344646 0.2335277  0.3669748  0.58381492 0.71725977 0.85070046],6,0.1334464610554278,0.0,1.0,#55a868
,1.0,,,,,,13,0.08100000000000002,0.0,1.0,,,90.0,"[257.4456712254323, 257.579112875741]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.00754182430461,6620,253.2422034330666,6740,257.82933168532327,4.586590729188174,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[6729, 6733]",[],0,,0.0,0.0,lightgray
,1.0,6861.0,im062,im062,90.0,262.44980559684336,13,0.08100000000000002,0.0,1.0,im085,im085,90.0,[],False,,[],MISS,[],[],0.0,True,4.00753989972651,6740,257.82933168532327,6960,266.20286676706746,8.373626807238907,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,7081.0,im066,im066,90.0,270.8233846174553,14,0.08800000000000002,0.0,1.0,im062,im062,90.0,"[271.273754036054, 271.4072017800063, 271.62405055528507, 271.72409715596586, 271.82421463448554, 271.95765596441925, 272.091105312109, 272.4247164935805]",False,0.4503694185987115,[],HIT,[7093],[271.27375404],0.007,True,4.007540541407764,6960,266.20286676706746,7180,274.5764858769253,8.373391720931977,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[7093, 7097, 7102, 7104, 7107, 7111, 7115, 7123]","[0.13344774 0.35029652 0.45034312 0.5504606  0.68390193 0.81735128
 1.15096246]",7,0.13344774395227432,0.0,1.0,#55a868
,1.0,,,,,,14,0.08800000000000002,0.0,1.0,,,90.0,"[276.52809631312266, 276.7282600714825]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.3376458663695985,7180,274.5764858769253,7240,276.8783909082413,2.3022857229225338,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[7230, 7236]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,14,0.08800000000000002,0.0,1.0,,,90.0,"[278.56311259092763, 278.7299136915244]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.337642338519686,7240,276.8783909082413,7300,279.1802876004949,2.301289573777467,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[7283, 7287]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,14,0.08800000000000002,0.0,1.0,,,90.0,[281.53223709901795],False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.337641696838432,7300,279.1802876004949,7380,282.2328144228086,3.0535117462277412,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[7361],[],0,,0.0,0.0,lightgray
,1.0,,,,,,14,0.08800000000000002,0.0,1.0,,,90.0,"[283.9675751212053, 284.08433913066983]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,5.337641697304093,7380,282.2328144228086,7440,284.5347120775841,2.3010442247614264,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[7424, 7427]",[],0,,0.0,0.0,lightgray
