cell_id,mouse_id,condition,number_of_trials,pre_stim_integral_mean,post_stim_integral_mean,p-value_on_integrals,direction_of_effect_on_integrals,pre_stim_mean_all,post_stim_mean_all,p-value_on_means,direction_of_effect_on_means,integral_change_magnitude,mean_change_magnitude
C118,M351181,cr,46,-3.873400553314478,-1.0076757188026877,0.4051187797048944,1.0,-0.13449379802254707,-0.038192910214969726,0.415326162359249,1.0,2.8657248345117905,0.09630088780757734
C119,M351181,hit,48,1.3774228095651608,-5.653625557969723,0.06571898261704931,-1.0,0.04602685600542,-0.19096776756466874,0.07088004350029446,-1.0,-7.031048367534884,-0.23699462357008874
C119,M351181,miss,84,1.3774228095651608,0.5230703304692336,0.7643364708177993,-1.0,0.04602685600542,0.018080158264095654,0.7753761713813292,-1.0,-0.8543524790959273,-0.02794669774132435
C119,M351181,fa,167,1.3774228095651608,-3.563442774566208,0.02518523433713148,-1.0,0.04602685600542,-0.12007624063475181,0.02855947611644854,-1.0,-4.940865584131369,-0.1661030966401718
C119,M351181,cr,46,1.3774228095651608,-1.5699309432867934,0.4412036745032084,-1.0,0.04602685600542,-0.05573927557563445,0.4389488833105315,-1.0,-2.9473537528519542,-0.10176613158105445
C120,M351181,hit,48,0.10396798897334691,-8.699522918658886,0.014644595340069223,-1.0,0.003914200431086822,-0.2988117145555948,0.014004395437557932,-1.0,-8.803490907632233,-0.3027259149866816
C120,M351181,miss,84,0.10396798897334691,-3.859474149576307,0.15469959142746287,-1.0,0.003914200431086822,-0.13052304202406756,0.15779870381094294,-1.0,-3.963442138549654,-0.13443724245515437
C120,M351181,fa,167,0.10396798897334691,0.4425768542240226,0.8790124119512572,1.0,0.003914200431086822,0.023049597255619118,0.8020693982288709,1.0,0.3386088652506757,0.019135396824532296
C120,M351181,cr,46,0.10396798897334691,0.16816336212340352,0.9860509738396841,1.0,0.003914200431086822,0.0094742824195982,0.9646714471539632,1.0,0.0641953731500566,0.005560081988511378
C122,M351181,hit,48,-1.1903099561495123,9.978359117026237,0.006534708210911674,1.0,-0.04100203225683059,0.3380880693128537,0.00719695758748134,1.0,11.16866907317575,0.37909010156968426
C122,M351181,miss,84,-1.1903099561495123,-2.3531671847419995,0.7058400526895872,-1.0,-0.04100203225683059,-0.08053914760348212,0.7089752159538336,-1.0,-1.1628572285924872,-0.039537115346651525
C122,M351181,fa,167,-1.1903099561495123,4.3663780810865,0.027947199993721753,1.0,-0.04100203225683059,0.1478548592443796,0.02959348029578036,1.0,5.556688037236013,0.1888568915012102
C122,M351181,cr,46,-1.1903099561495123,-4.61535693235997,0.38764629404520545,-1.0,-0.04100203225683059,-0.1585170841823105,0.38853529925542707,-1.0,-3.4250469762104574,-0.11751505192547991
C123,M351181,hit,48,-0.10099278621415642,11.042225195289022,2.8865784163058908e-05,1.0,-0.002709923127552945,0.36337122343031014,5.816161054617373e-05,1.0,11.143217981503179,0.3660811465578631
C123,M351181,miss,84,-0.10099278621415642,1.1087554239393493,0.5766564463161223,1.0,-0.002709923127552945,0.036702941396569586,0.5956302248703838,1.0,1.2097482101535058,0.03941286452412253
C123,M351181,fa,167,-0.10099278621415642,3.448089329588034,0.07215017606223342,1.0,-0.002709923127552945,0.1125639418396681,0.08770771956518147,1.0,3.5490821158021904,0.11527386496722104
C123,M351181,cr,46,-0.10099278621415642,-1.9676812436509152,0.4893516743106445,-1.0,-0.002709923127552945,-0.07128710598720715,0.4582796394070213,-1.0,-1.8666884574367588,-0.06857718285965421
C125,M351181,hit,48,3.8446168797540983,-9.312062633043404,0.003135722451436086,-1.0,0.132048309043805,-0.31336864490985894,0.0035338480799322995,-1.0,-13.156679512797503,-0.44541695395366393
C125,M351181,miss,84,3.8446168797540983,1.0469004540610158,0.4137135989636437,-1.0,0.132048309043805,0.03825092353351088,0.42550975109521316,-1.0,-2.7977164256930824,-0.09379738551029411
C125,M351181,fa,167,3.8446168797540983,-2.7642035993247576,0.005668266977015633,-1.0,0.132048309043805,-0.09058615429069362,0.006663866382258448,-1.0,-6.608820479078856,-0.2226344633344986
C125,M351181,cr,46,3.8446168797540983,5.090598161409429,0.7750153226071352,1.0,0.132048309043805,0.17411703494043482,0.7790046394153356,1.0,1.2459812816553306,0.04206872589662983
C126,M351181,hit,48,2.320539780772246,-7.12442166242574,0.02688898620152833,-1.0,0.0800633447295437,-0.23958924314330596,0.02882364202748244,-1.0,-9.444961443197986,-0.31965258787284967
C126,M351181,miss,84,2.320539780772246,1.3790138774468856,0.7801101764598989,-1.0,0.0800633447295437,0.04591955813503789,0.7677050944619772,-1.0,-0.9415259033253605,-0.03414378659450581
C126,M351181,fa,167,2.320539780772246,2.7926015415873384,0.8536361867324739,1.0,0.0800633447295437,0.09500382655429025,0.8648764117644934,1.0,0.4720617608150923,0.014940481824746554
C126,M351181,cr,46,2.320539780772246,3.7957200649324645,0.7425601200912143,1.0,0.0800633447295437,0.13165066151279908,0.7376072182528368,1.0,1.4751802841602184,0.051587316783255385
C127,M351181,hit,48,1.7858638454518159,-3.3217270026437506,0.22504523571689156,-1.0,0.06080371197450763,-0.11643455447960778,0.22051442320034942,-1.0,-5.107590848095566,-0.17723826645411542
C127,M351181,miss,84,1.7858638454518159,-1.6757798498856986,0.30032147535149917,-1.0,0.06080371197450763,-0.05921485558567281,0.29622091956501506,-1.0,-3.4616436953375143,-0.12001856756018045
C127,M351181,fa,167,1.7858638454518159,-2.345602973970132,0.10611513808044343,-1.0,0.06080371197450763,-0.07958335560063043,0.11059034875990247,-1.0,-4.131466819421948,-0.14038706757513805
C127,M351181,cr,46,1.7858638454518159,-0.5813057869589107,0.5816034711250793,-1.0,0.06080371197450763,-0.02152587923231028,0.5771577452162056,-1.0,-2.3671696324107265,-0.0823295912068179
C128,M351181,hit,48,-0.33810627602193283,-1.8287608707988785,0.6924355130914577,-1.0,-0.011773198309342184,-0.068937328714335,0.6582426791245923,-1.0,-1.4906545947769456,-0.05716413040499282
C128,M351181,miss,84,-0.33810627602193283,1.2825944640091869,0.5980894942147204,1.0,-0.011773198309342184,0.043191311411220644,0.6019762815291106,1.0,1.6207007400311197,0.054964509720562826
C128,M351181,fa,167,-0.33810627602193283,0.7764005647509353,0.6348150610702876,1.0,-0.011773198309342184,0.027632014739939533,0.6245451263793977,1.0,1.1145068407728682,0.03940521304928172
C128,M351181,cr,46,-0.33810627602193283,0.1373448811653405,0.9040812835636416,1.0,-0.011773198309342184,0.0037647223061553973,0.9085764800540541,1.0,0.4754511571872733,0.015537920615497582
C129,M351181,hit,48,2.1818811083508387,-4.881097247866716,0.050841995873443825,-1.0,0.07522479385959645,-0.16947318269043687,0.04886904945541738,-1.0,-7.062978356217554,-0.24469797655003334
C129,M351181,miss,84,2.1818811083508387,-1.7831415452847583,0.13005432773007014,-1.0,0.07522479385959645,-0.062011784259977686,0.1271295069991868,-1.0,-3.965022653635597,-0.13723657811957413
C129,M351181,fa,167,2.1818811083508387,-0.4119702880685287,0.2213949303164932,-1.0,0.07522479385959645,-0.01386363337256207,0.22114305081680502,-1.0,-2.5938513964193675,-0.08908842723215851
C129,M351181,cr,46,2.1818811083508387,-0.767604507274353,0.3980644741359395,-1.0,0.07522479385959645,-0.025133838951923955,0.4024312123978303,-1.0,-2.949485615625192,-0.10035863281152041
C130,M351181,hit,48,3.5795733559655276,5.600259416649177,0.6531373142943238,1.0,0.12311547018959487,0.1932067167005884,0.6503661803926644,1.0,2.020686060683649,0.07009124651099352
C130,M351181,miss,84,3.5795733559655276,1.5053787405978651,0.5590307025586783,-1.0,0.12311547018959487,0.05368006995059938,0.5696629203793747,-1.0,-2.0741946153676625,-0.0694354002389955
C130,M351181,fa,167,3.5795733559655276,-5.192856316725528,0.00088467682552068,-1.0,0.12311547018959487,-0.17607360114658155,0.00098399290165045,-1.0,-8.772429672691056,-0.29918907133617645
C130,M351181,cr,46,3.5795733559655276,-0.03014344733656269,0.44724790451531204,-1.0,0.12311547018959487,-0.0013903024623117977,0.44583600608651874,-1.0,-3.6097168033020903,-0.12450577265190667
C132,M351181,hit,48,-1.308144113673201,5.11745649673594,0.02975322609878175,1.0,-0.04502664922093956,0.16421907683419093,0.03737942154391696,1.0,6.425600610409141,0.20924572605513048
C132,M351181,miss,84,-1.308144113673201,-3.3712345851128798,0.3534063839739151,-1.0,-0.04502664922093956,-0.11599074531006776,0.3496920243048851,-1.0,-2.0630904714396787,-0.0709640960891282
C132,M351181,fa,167,-1.308144113673201,4.36840275730107,0.003729899450818432,1.0,-0.04502664922093956,0.14720727659106903,0.004011289557546596,1.0,5.6765468709742715,0.1922339258120086
C132,M351181,cr,46,-1.308144113673201,-1.064800732233476,0.9311801510497137,1.0,-0.04502664922093956,-0.036243114308128724,0.9271611786079585,1.0,0.243343381439725,0.008783534912810836
C133,M351181,hit,48,2.3733373786186918,-6.110732387106776,0.039390478706125,-1.0,0.08078159674121883,-0.2183632490941156,0.034452642710073964,-1.0,-8.484069765725467,-0.29914484583533446
C133,M351181,miss,84,2.3733373786186918,1.3650201274420586,0.7581378639390873,-1.0,0.08078159674121883,0.04650992161470649,0.7606166379108692,-1.0,-1.0083172511766332,-0.034271675126512344
C133,M351181,fa,167,2.3733373786186918,6.539054950334316,0.09780020856802085,1.0,0.08078159674121883,0.2220522269926335,0.10207334123647385,1.0,4.165717571715625,0.14127063025141468
C133,M351181,cr,46,2.3733373786186918,-4.883770864728979,0.08250906270495773,-1.0,0.08078159674121883,-0.16850146577799033,0.08242158058651412,-1.0,-7.2571082433476715,-0.24928306251920918
C137,M351181,hit,48,0.7990491573407602,15.773674669888265,5.151063096426482e-05,1.0,0.028209405899913498,0.5315834429844333,7.252435296601294e-05,1.0,14.974625512547505,0.5033740370845198
C137,M351181,miss,84,0.7990491573407602,1.3165808845139704,0.847131428429122,1.0,0.028209405899913498,0.0443344105984026,0.8611022046150184,1.0,0.5175317271732102,0.016125004698489105
C137,M351181,fa,167,0.7990491573407602,-0.7619551540421603,0.48349747614697325,-1.0,0.028209405899913498,-0.02820331604595223,0.46007366981960685,-1.0,-1.5610043113829204,-0.05641272194586573
C137,M351181,cr,46,0.7990491573407602,-2.223483720632349,0.3948401915254546,-1.0,0.028209405899913498,-0.07731886991798304,0.3868586987234178,-1.0,-3.022532877973109,-0.10552827581789653
C141,M351181,hit,48,-0.8748658759584412,-3.070121873172034,0.5876348364307923,-1.0,-0.029134323523899424,-0.10231158759508689,0.598748570965953,-1.0,-2.195255997213593,-0.07317726407118746
C141,M351181,miss,84,-0.8748658759584412,-2.809573457349964,0.5430547973158721,-1.0,-0.029134323523899424,-0.09482287913206051,0.5477578816689708,-1.0,-1.9347075813915229,-0.06568855560816109
C141,M351181,fa,167,-0.8748658759584412,-2.3612659388712065,0.5452129551165563,-1.0,-0.029134323523899424,-0.08278488191649104,0.5253186765586151,-1.0,-1.4864000629127654,-0.05365055839259161
C141,M351181,cr,46,-0.8748658759584412,3.2217060157682167,0.331933110333931,1.0,-0.029134323523899424,0.11023597098521822,0.3365346384988106,1.0,4.096571891726658,0.13937029450911764
C146,M351181,hit,48,0.3078551601645233,-2.2425387835481714,0.5359883285111671,-1.0,0.011012171205161916,-0.07179435498279789,0.5588366119293451,-1.0,-2.550393943712695,-0.0828065261879598
C146,M351181,miss,84,0.3078551601645233,-2.6086970867362758,0.39099145186027473,-1.0,0.011012171205161916,-0.09058836806860576,0.38467371099816794,-1.0,-2.916552246900799,-0.10160053927376768
C146,M351181,fa,167,0.3078551601645233,-3.95126052070988,0.08021393356687435,-1.0,0.011012171205161916,-0.13355105819994711,0.08417269710391302,-1.0,-4.2591156808744035,-0.14456322940510902
C146,M351181,cr,46,0.3078551601645233,2.139164410613337,0.6719572099295856,1.0,0.011012171205161916,0.0745126049923286,0.6693561386633791,1.0,1.8313092504488138,0.06350043378716669
C149,M351181,hit,48,1.7193146802366557,1.2788482360255984,0.9169828447086199,-1.0,0.05813433606672727,0.045564764111289506,0.9308463198157424,-1.0,-0.4404664442110573,-0.012569571955437765
C149,M351181,miss,84,1.7193146802366557,-1.5603212726077742,0.35206315324412374,-1.0,0.05813433606672727,-0.05014828292129143,0.37074961025126707,-1.0,-3.27963595284443,-0.10828261898801869
C149,M351181,fa,167,1.7193146802366557,-4.51127609041398,0.008814172461230549,-1.0,0.05813433606672727,-0.1532952368050712,0.009542915721048876,-1.0,-6.230590770650636,-0.21142957287179848
C149,M351181,cr,46,1.7193146802366557,-0.6177718380267947,0.5833739165249691,-1.0,0.05813433606672727,-0.021730378865148402,0.5847285593089803,-1.0,-2.33708651826345,-0.07986471493187568
C151,M351181,hit,48,4.383095647466722,-18.47832332418114,1.2062734525437266e-10,-1.0,0.15081315944991677,-0.6221495529103541,2.059941937866402e-10,-1.0,-22.86141897164786,-0.7729627123602709
C151,M351181,miss,84,4.383095647466722,-2.0283075113598565,0.022225362603219324,-1.0,0.15081315944991677,-0.06863190976417527,0.02247474619311232,-1.0,-6.4114031588265785,-0.21944506921409204
C151,M351181,fa,167,4.383095647466722,-6.331019346671699,1.7982011134702263e-07,-1.0,0.15081315944991677,-0.21106393395645245,2.6829140310978715e-07,-1.0,-10.71411499413842,-0.3618770934063692
C151,M351181,cr,46,4.383095647466722,4.8102938747345805,0.9036349080398407,1.0,0.15081315944991677,0.16412161969399405,0.9125176683520624,1.0,0.4271982272678585,0.01330846024407728
C153,M351181,hit,48,-7.230942683441566,41.03896164460354,8.609938671740232e-49,1.0,-0.24817662154837222,1.3893247328214517,2.9907146208157614e-48,1.0,48.26990432804511,1.637501354369824
C153,M351181,miss,84,-7.230942683441566,-3.050439844577472,0.035716703901718716,1.0,-0.24817662154837222,-0.1075422034259692,0.039062819947124384,1.0,4.180502838864094,0.14063441812240302
C153,M351181,fa,167,-7.230942683441566,10.849969790603419,2.3073495100909257e-22,1.0,-0.24817662154837222,0.36222084610442035,5.275792865094783e-22,1.0,18.080912474044986,0.6103974676527926
C153,M351181,cr,46,-7.230942683441566,-4.167935963247048,0.17565924628446433,1.0,-0.24817662154837222,-0.14503278825580962,0.1837273979002232,1.0,3.063006720194518,0.1031438332925626
C154,M351181,hit,48,-2.145536162513966,19.28550359774461,1.165544524066543e-09,1.0,-0.07438809130546045,0.6567134201908322,1.4016815572405188e-09,1.0,21.431039760258578,0.7311015114962927
C154,M351181,miss,84,-2.145536162513966,-4.915020124622127,0.283296152257446,-1.0,-0.07438809130546045,-0.167887810791263,0.2914927444437161,-1.0,-2.769483962108161,-0.09349971948580255
C154,M351181,fa,167,-2.145536162513966,-0.751271656203347,0.4771989232931826,1.0,-0.07438809130546045,-0.02827852986069277,0.4933844629868639,1.0,1.3942645063106192,0.04610956144476768
C154,M351181,cr,46,-2.145536162513966,-4.523658959307736,0.47912684483775647,-1.0,-0.07438809130546045,-0.15852436652019186,0.46584878519345385,-1.0,-2.3781227967937695,-0.08413627521473141
C171,M351181,hit,48,-1.9224900557443778,-1.0792957964649765,0.7533715286896084,1.0,-0.06621059848471679,-0.037365619042832955,0.7544327843240507,1.0,0.8431942592794013,0.028844979441883835
C171,M351181,miss,84,-1.9224900557443778,-2.1418667650125776,0.9162700775598902,-1.0,-0.06621059848471679,-0.07577327162013307,0.8939283122407125,-1.0,-0.21937670926819974,-0.009562673135416283
C171,M351181,fa,167,-1.9224900557443778,-1.374639457989776,0.7407368932216687,1.0,-0.06621059848471679,-0.04604423913163149,0.7224512558806986,1.0,0.5478505977546018,0.0201663593530853
C171,M351181,cr,46,-1.9224900557443778,-1.8995457125174737,0.99345085804179,1.0,-0.06621059848471679,-0.06345514865392379,0.9770952884268609,1.0,0.022944343226904085,0.002755449830792997
C000,M397408,hit,51,-1.8853096880771614,0.7848371349898576,0.019982539961237118,1.0,-0.0630873503765174,0.03509537238941193,0.017367787913313948,1.0,2.670146823067019,0.09818272276592933
C000,M397408,miss,40,-1.8853096880771614,-2.405702554135217,0.636394042332818,-1.0,-0.0630873503765174,-0.08332166620734296,0.6020062979348608,-1.0,-0.5203928660580557,-0.020234315830825564
C000,M397408,fa,300,-1.8853096880771614,-0.8605829583442699,0.09015710363627791,1.0,-0.0630873503765174,-0.027264088433018634,0.0894883209552537,1.0,1.0247267297328915,0.03582326194349877
C000,M397408,cr,66,-1.8853096880771614,-2.599281417417894,0.4009950395463485,-1.0,-0.0630873503765174,-0.08756759208225798,0.4145473193579947,-1.0,-0.7139717293407326,-0.024480241705740577
C001,M397408,hit,51,-0.34869454288842544,-0.17112604063421322,0.9142647525566894,1.0,-0.012349428402105327,-0.008618443111396033,0.9463703452681153,1.0,0.17756850225421222,0.0037309852907092943
C001,M397408,miss,40,-0.34869454288842544,-0.4572173718667534,0.953487311010072,-1.0,-0.012349428402105327,-0.01582577377655452,0.9556791853591577,-1.0,-0.10852282897832793,-0.0034763453744491926
C001,M397408,fa,300,-0.34869454288842544,1.2962230138068742,0.14157423485894186,1.0,-0.012349428402105327,0.04528041660385436,0.12630057492258823,1.0,1.6449175566952996,0.05762984500595969
C001,M397408,cr,66,-0.34869454288842544,-1.5789858020235232,0.3977060609502088,-1.0,-0.012349428402105327,-0.05725686791942251,0.35850342578302574,-1.0,-1.2302912591350978,-0.04490743951731718
C002,M397408,hit,51,-0.10912391608854591,-2.1595752630427745,0.5819864134949658,-1.0,-0.004476979711511578,-0.07503205803153878,0.5816992390543629,-1.0,-2.0504513469542287,-0.0705550783200272
C002,M397408,miss,40,-0.10912391608854591,-0.08961681167408928,0.9962948323680225,1.0,-0.004476979711511578,-0.006645603212012051,0.9880214739781589,-1.0,0.019507104414456633,-0.0021686235005004733
C002,M397408,fa,300,-0.10912391608854591,0.6282651555479223,0.6832716567340231,1.0,-0.004476979711511578,0.019711369596178564,0.6975049867932673,1.0,0.7373890716364682,0.024188349307690142
C002,M397408,cr,66,-0.10912391608854591,0.7365880557457498,0.80412033239151,1.0,-0.004476979711511578,0.02380059243056668,0.8093294516803521,1.0,0.8457119718342957,0.028277572142078256
C003,M397408,hit,51,-5.390928010378991,1.397810490784687,1.666410940337108e-05,1.0,-0.18525025236557058,0.03997894056124562,2.7800872347202183e-05,1.0,6.788738501163678,0.2252291929268162
C003,M397408,miss,40,-5.390928010378991,-4.8073603152908815,0.722750139480697,1.0,-0.18525025236557058,-0.1618237890419547,0.6772508108360067,1.0,0.5835676950881092,0.023426463323615865
